   Time[sec]         Fxb               Fyb               Fzb               Mxb               Myb               Mzb           
   2.110000000E+00   1.140261175E+03   0.000000000E+00  -2.044458698E+04   0.000000000E+00   9.372504042E+00   0.000000000E+00
   2.120000000E+00   1.140279651E+03   0.000000000E+00  -2.044486415E+04   0.000000000E+00   9.175078873E+00   0.000000000E+00
   2.130000000E+00   1.140298348E+03   0.000000000E+00  -2.044514440E+04   0.000000000E+00   8.977906582E+00   0.000000000E+00
   2.140000000E+00   1.140317255E+03   0.000000000E+00  -2.044542759E+04   0.000000000E+00   8.781046610E+00   0.000000000E+00
   2.150000000E+00   1.140336364E+03   0.000000000E+00  -2.044571360E+04   0.000000000E+00   8.584557330E+00   0.000000000E+00
   2.160000000E+00   1.140355665E+03   0.000000000E+00  -2.044600226E+04   0.000000000E+00   8.388496052E+00   0.000000000E+00
   2.170000000E+00   1.140375149E+03   0.000000000E+00  -2.044629347E+04   0.000000000E+00   8.192919014E+00   0.000000000E+00
   2.180000000E+00   1.140394806E+03   0.000000000E+00  -2.044658706E+04   0.000000000E+00   7.997881386E+00   0.000000000E+00
   2.190000000E+00   1.140414627E+03   0.000000000E+00  -2.044688292E+04   0.000000000E+00   7.803437272E+00   0.000000000E+00
   2.200000000E+00   1.140434602E+03   0.000000000E+00  -2.044718092E+04   0.000000000E+00   7.609639701E+00   0.000000000E+00
   2.210000000E+00   1.140454724E+03   0.000000000E+00  -2.044748092E+04   0.000000000E+00   7.416540636E+00   0.000000000E+00
   2.220000000E+00   1.140474984E+03   0.000000000E+00  -2.044778278E+04   0.000000000E+00   7.224190972E+00   0.000000000E+00
   2.230000000E+00   1.140495371E+03   0.000000000E+00  -2.044808640E+04   0.000000000E+00   7.032640534E+00   0.000000000E+00
   2.240000000E+00   1.140515879E+03   0.000000000E+00  -2.044839163E+04   0.000000000E+00   6.841938083E+00   0.000000000E+00
   2.250000000E+00   1.140536497E+03   0.000000000E+00  -2.044869837E+04   0.000000000E+00   6.652131313E+00   0.000000000E+00
   2.260000000E+00   1.140557219E+03   0.000000000E+00  -2.044900647E+04   0.000000000E+00   6.463266856E+00   0.000000000E+00
   2.270000000E+00   1.140578034E+03   0.000000000E+00  -2.044931583E+04   0.000000000E+00   6.275390285E+00   0.000000000E+00
   2.280000000E+00   1.140598936E+03   0.000000000E+00  -2.044962631E+04   0.000000000E+00   6.088546111E+00   0.000000000E+00
   2.290000000E+00   1.140619915E+03   0.000000000E+00  -2.044993782E+04   0.000000000E+00   5.902777795E+00   0.000000000E+00
   2.300000000E+00   1.140640965E+03   0.000000000E+00  -2.045025021E+04   0.000000000E+00   5.718127740E+00   0.000000000E+00
   2.310000000E+00   1.140662076E+03   0.000000000E+00  -2.045056340E+04   0.000000000E+00   5.534637305E+00   0.000000000E+00
   2.320000000E+00   1.140683241E+03   0.000000000E+00  -2.045087725E+04   0.000000000E+00   5.352346801E+00   0.000000000E+00
   2.330000000E+00   1.140704453E+03   0.000000000E+00  -2.045119166E+04   0.000000000E+00   5.171295499E+00   0.000000000E+00
   2.340000000E+00   1.140725703E+03   0.000000000E+00  -2.045150651E+04   0.000000000E+00   4.991521634E+00   0.000000000E+00
   2.350000000E+00   1.140746985E+03   0.000000000E+00  -2.045182171E+04   0.000000000E+00   4.813062407E+00   0.000000000E+00
   2.360000000E+00   1.140768291E+03   0.000000000E+00  -2.045213714E+04   0.000000000E+00   4.635953992E+00   0.000000000E+00
   2.370000000E+00   1.140789613E+03   0.000000000E+00  -2.045245270E+04   0.000000000E+00   4.460231541E+00   0.000000000E+00
   2.380000000E+00   1.140810944E+03   0.000000000E+00  -2.045276828E+04   0.000000000E+00   4.285929189E+00   0.000000000E+00
   2.390000000E+00   1.140832278E+03   0.000000000E+00  -2.045308378E+04   0.000000000E+00   4.113080057E+00   0.000000000E+00
   2.400000000E+00   1.140853608E+03   0.000000000E+00  -2.045339911E+04   0.000000000E+00   3.941716263E+00   0.000000000E+00
   2.410000000E+00   1.140874926E+03   0.000000000E+00  -2.045371415E+04   0.000000000E+00   3.771868922E+00   0.000000000E+00
   2.420000000E+00   1.140896225E+03   0.000000000E+00  -2.045402883E+04   0.000000000E+00   3.603568158E+00   0.000000000E+00
   2.430000000E+00   1.140917500E+03   0.000000000E+00  -2.045434304E+04   0.000000000E+00   3.436843105E+00   0.000000000E+00
   2.440000000E+00   1.140938744E+03   0.000000000E+00  -2.045465669E+04   0.000000000E+00   3.271721918E+00   0.000000000E+00
   2.450000000E+00   1.140959951E+03   0.000000000E+00  -2.045496968E+04   0.000000000E+00   3.108231778E+00   0.000000000E+00
   2.460000000E+00   1.140981113E+03   0.000000000E+00  -2.045528194E+04   0.000000000E+00   2.946398898E+00   0.000000000E+00
   2.470000000E+00   1.141002226E+03   0.000000000E+00  -2.045559336E+04   0.000000000E+00   2.786248532E+00   0.000000000E+00
   2.480000000E+00   1.141023282E+03   0.000000000E+00  -2.045590386E+04   0.000000000E+00   2.627804983E+00   0.000000000E+00
   2.490000000E+00   1.141044277E+03   0.000000000E+00  -2.045621337E+04   0.000000000E+00   2.471091606E+00   0.000000000E+00
   2.500000000E+00   1.141065204E+03   0.000000000E+00  -2.045652179E+04   0.000000000E+00   2.316130822E+00   0.000000000E+00
   2.510000000E+00   1.141086058E+03   0.000000000E+00  -2.045682904E+04   0.000000000E+00   2.162944124E+00   0.000000000E+00
   2.520000000E+00   1.141106832E+03   0.000000000E+00  -2.045713504E+04   0.000000000E+00   2.011552082E+00   0.000000000E+00
   2.530000000E+00   1.141127523E+03   0.000000000E+00  -2.045743972E+04   0.000000000E+00   1.861974355E+00   0.000000000E+00
   2.540000000E+00   1.141148124E+03   0.000000000E+00  -2.045774300E+04   0.000000000E+00   1.714229698E+00   0.000000000E+00
   2.550000000E+00   1.141168630E+03   0.000000000E+00  -2.045804481E+04   0.000000000E+00   1.568335970E+00   0.000000000E+00
   2.560000000E+00   1.141189036E+03   0.000000000E+00  -2.045834506E+04   0.000000000E+00   1.424310144E+00   0.000000000E+00
   2.570000000E+00   1.141209337E+03   0.000000000E+00  -2.045864370E+04   0.000000000E+00   1.282168316E+00   0.000000000E+00
   2.580000000E+00   1.141229528E+03   0.000000000E+00  -2.045894065E+04   0.000000000E+00   1.141925714E+00   0.000000000E+00
   2.590000000E+00   1.141249604E+03   0.000000000E+00  -2.045923584E+04   0.000000000E+00   1.003596705E+00   0.000000000E+00
   2.600000000E+00   1.141269562E+03   0.000000000E+00  -2.045952921E+04   0.000000000E+00   8.671948062E-01   0.000000000E+00
   2.610000000E+00   1.141289395E+03   0.000000000E+00  -2.045982068E+04   0.000000000E+00   7.327326961E-01   0.000000000E+00
   2.620000000E+00   1.141309101E+03   0.000000000E+00  -2.046011021E+04   0.000000000E+00   6.002222208E-01   0.000000000E+00
   2.630000000E+00   1.141328674E+03   0.000000000E+00  -2.046039773E+04   0.000000000E+00   4.696744053E-01   0.000000000E+00
   2.640000000E+00   1.141348110E+03   0.000000000E+00  -2.046068318E+04   0.000000000E+00   3.410994633E-01   0.000000000E+00
   2.650000000E+00   1.141367406E+03   0.000000000E+00  -2.046096649E+04   0.000000000E+00   2.145068067E-01   0.000000000E+00
   2.660000000E+00   1.141386557E+03   0.000000000E+00  -2.046124762E+04   0.000000000E+00   8.990505578E-02   0.000000000E+00
   2.670000000E+00   1.141405559E+03   0.000000000E+00  -2.046152651E+04   0.000000000E+00  -3.269795069E-02   0.000000000E+00
   2.680000000E+00   1.141424409E+03   0.000000000E+00  -2.046180310E+04   0.000000000E+00  -1.532951454E-01   0.000000000E+00
   2.690000000E+00   1.141443104E+03   0.000000000E+00  -2.046207735E+04   0.000000000E+00  -2.718802223E-01   0.000000000E+00
   2.700000000E+00   1.141461638E+03   0.000000000E+00  -2.046234920E+04   0.000000000E+00  -3.884476262E-01   0.000000000E+00
   2.710000000E+00   1.141480010E+03   0.000000000E+00  -2.046261861E+04   0.000000000E+00  -5.029925421E-01   0.000000000E+00
   2.720000000E+00   1.141498216E+03   0.000000000E+00  -2.046288553E+04   0.000000000E+00  -6.155108853E-01   0.000000000E+00
   2.730000000E+00   1.141516253E+03   0.000000000E+00  -2.046314992E+04   0.000000000E+00  -7.259992904E-01   0.000000000E+00
   2.740000000E+00   1.141534117E+03   0.000000000E+00  -2.046341172E+04   0.000000000E+00  -8.344551010E-01   0.000000000E+00
   2.750000000E+00   1.141551805E+03   0.000000000E+00  -2.046367090E+04   0.000000000E+00  -9.408763588E-01   0.000000000E+00
   2.760000000E+00   1.141569315E+03   0.000000000E+00  -2.046392742E+04   0.000000000E+00  -1.045261793E+00   0.000000000E+00
   2.770000000E+00   1.141586645E+03   0.000000000E+00  -2.046418124E+04   0.000000000E+00  -1.147610810E+00   0.000000000E+00
   2.780000000E+00   1.141603790E+03   0.000000000E+00  -2.046443232E+04   0.000000000E+00  -1.247923481E+00   0.000000000E+00
   2.790000000E+00   1.141620749E+03   0.000000000E+00  -2.046468062E+04   0.000000000E+00  -1.346200533E+00   0.000000000E+00
   2.800000000E+00   1.141637519E+03   0.000000000E+00  -2.046492612E+04   0.000000000E+00  -1.442443338E+00   0.000000000E+00
   2.810000000E+00   1.141654098E+03   0.000000000E+00  -2.046516877E+04   0.000000000E+00  -1.536653901E+00   0.000000000E+00
   2.820000000E+00   1.141670484E+03   0.000000000E+00  -2.046540855E+04   0.000000000E+00  -1.628834848E+00   0.000000000E+00
   2.830000000E+00   1.141686673E+03   0.000000000E+00  -2.046564542E+04   0.000000000E+00  -1.718989419E+00   0.000000000E+00
   2.840000000E+00   1.141702666E+03   0.000000000E+00  -2.046587936E+04   0.000000000E+00  -1.807121452E+00   0.000000000E+00
   2.850000000E+00   1.141718458E+03   0.000000000E+00  -2.046611034E+04   0.000000000E+00  -1.893235376E+00   0.000000000E+00
   2.860000000E+00   1.141734049E+03   0.000000000E+00  -2.046633833E+04   0.000000000E+00  -1.977336198E+00   0.000000000E+00
   2.870000000E+00   1.141749437E+03   0.000000000E+00  -2.046656331E+04   0.000000000E+00  -2.059429494E+00   0.000000000E+00
   2.880000000E+00   1.141764619E+03   0.000000000E+00  -2.046678525E+04   0.000000000E+00  -2.139521393E+00   0.000000000E+00
   2.890000000E+00   1.141779595E+03   0.000000000E+00  -2.046700414E+04   0.000000000E+00  -2.217618574E+00   0.000000000E+00
   2.900000000E+00   1.141794363E+03   0.000000000E+00  -2.046721995E+04   0.000000000E+00  -2.293728247E+00   0.000000000E+00
   2.910000000E+00   1.141808921E+03   0.000000000E+00  -2.046743266E+04   0.000000000E+00  -2.367858147E+00   0.000000000E+00
   2.920000000E+00   1.141823269E+03   0.000000000E+00  -2.046764226E+04   0.000000000E+00  -2.440016522E+00   0.000000000E+00
   2.930000000E+00   1.141837404E+03   0.000000000E+00  -2.046784873E+04   0.000000000E+00  -2.510212119E+00   0.000000000E+00
   2.940000000E+00   1.141851326E+03   0.000000000E+00  -2.046805205E+04   0.000000000E+00  -2.578454179E+00   0.000000000E+00
   2.950000000E+00   1.141865034E+03   0.000000000E+00  -2.046825221E+04   0.000000000E+00  -2.644752421E+00   0.000000000E+00
   2.960000000E+00   1.141878526E+03   0.000000000E+00  -2.046844920E+04   0.000000000E+00  -2.709117032E+00   0.000000000E+00
   2.970000000E+00   1.141891803E+03   0.000000000E+00  -2.046864301E+04   0.000000000E+00  -2.771558657E+00   0.000000000E+00
   2.980000000E+00   1.141904862E+03   0.000000000E+00  -2.046883361E+04   0.000000000E+00  -2.832088390E+00   0.000000000E+00
   2.990000000E+00   1.141917704E+03   0.000000000E+00  -2.046902102E+04   0.000000000E+00  -2.890717759E+00   0.000000000E+00
   3.000000000E+00   1.141930327E+03   0.000000000E+00  -2.046920521E+04   0.000000000E+00  -2.947458718E+00   0.000000000E+00
   3.010000000E+00   1.141942732E+03   0.000000000E+00  -2.046938618E+04   0.000000000E+00  -3.002323634E+00   0.000000000E+00
   3.020000000E+00   1.141954917E+03   0.000000000E+00  -2.046956392E+04   0.000000000E+00  -3.055325282E+00   0.000000000E+00
   3.030000000E+00   1.141966883E+03   0.000000000E+00  -2.046973844E+04   0.000000000E+00  -3.106476826E+00   0.000000000E+00
   3.040000000E+00   1.141978628E+03   0.000000000E+00  -2.046990972E+04   0.000000000E+00  -3.155791814E+00   0.000000000E+00
   3.050000000E+00   1.141990153E+03   0.000000000E+00  -2.047007777E+04   0.000000000E+00  -3.203284167E+00   0.000000000E+00
   3.060000000E+00   1.142001458E+03   0.000000000E+00  -2.047024258E+04   0.000000000E+00  -3.248968166E+00   0.000000000E+00
   3.070000000E+00   1.142012542E+03   0.000000000E+00  -2.047040415E+04   0.000000000E+00  -3.292858444E+00   0.000000000E+00
   3.080000000E+00   1.142023406E+03   0.000000000E+00  -2.047056249E+04   0.000000000E+00  -3.334969973E+00   0.000000000E+00
   3.090000000E+00   1.142034049E+03   0.000000000E+00  -2.047071759E+04   0.000000000E+00  -3.375318058E+00   0.000000000E+00
   3.100000000E+00   1.142044471E+03   0.000000000E+00  -2.047086946E+04   0.000000000E+00  -3.413918321E+00   0.000000000E+00
   3.110000000E+00   1.142054674E+03   0.000000000E+00  -2.047101811E+04   0.000000000E+00  -3.450786696E+00   0.000000000E+00
   3.120000000E+00   1.142064656E+03   0.000000000E+00  -2.047116353E+04   0.000000000E+00  -3.485939414E+00   0.000000000E+00
   3.130000000E+00   1.142074419E+03   0.000000000E+00  -2.047130573E+04   0.000000000E+00  -3.519392998E+00   0.000000000E+00
   3.140000000E+00   1.142083962E+03   0.000000000E+00  -2.047144473E+04   0.000000000E+00  -3.551164250E+00   0.000000000E+00
   3.150000000E+00   1.142093287E+03   0.000000000E+00  -2.047158052E+04   0.000000000E+00  -3.581270240E+00   0.000000000E+00
   3.160000000E+00   1.142102393E+03   0.000000000E+00  -2.047171312E+04   0.000000000E+00  -3.609728298E+00   0.000000000E+00
   3.170000000E+00   1.142111282E+03   0.000000000E+00  -2.047184253E+04   0.000000000E+00  -3.636556006E+00   0.000000000E+00
   3.180000000E+00   1.142119953E+03   0.000000000E+00  -2.047196877E+04   0.000000000E+00  -3.661771182E+00   0.000000000E+00
   3.190000000E+00   1.142128409E+03   0.000000000E+00  -2.047209185E+04   0.000000000E+00  -3.685391878E+00   0.000000000E+00
   3.200000000E+00   1.142136648E+03   0.000000000E+00  -2.047221177E+04   0.000000000E+00  -3.707436366E+00   0.000000000E+00
   3.210000000E+00   1.142144673E+03   0.000000000E+00  -2.047232856E+04   0.000000000E+00  -3.727923128E+00   0.000000000E+00
   3.220000000E+00   1.142152484E+03   0.000000000E+00  -2.047244222E+04   0.000000000E+00  -3.746870850E+00   0.000000000E+00
   3.230000000E+00   1.142160082E+03   0.000000000E+00  -2.047255278E+04   0.000000000E+00  -3.764298409E+00   0.000000000E+00
   3.240000000E+00   1.142167468E+03   0.000000000E+00  -2.047266024E+04   0.000000000E+00  -3.780224866E+00   0.000000000E+00
   3.250000000E+00   1.142174642E+03   0.000000000E+00  -2.047276462E+04   0.000000000E+00  -3.794669457E+00   0.000000000E+00
   3.260000000E+00   1.142181607E+03   0.000000000E+00  -2.047286594E+04   0.000000000E+00  -3.807651584E+00   0.000000000E+00
   3.270000000E+00   1.142188364E+03   0.000000000E+00  -2.047296421E+04   0.000000000E+00  -3.819190803E+00   0.000000000E+00
   3.280000000E+00   1.142194912E+03   0.000000000E+00  -2.047305946E+04   0.000000000E+00  -3.829306819E+00   0.000000000E+00
   3.290000000E+00   1.142201254E+03   0.000000000E+00  -2.047315170E+04   0.000000000E+00  -3.838019476E+00   0.000000000E+00
   3.300000000E+00   1.142207391E+03   0.000000000E+00  -2.047324095E+04   0.000000000E+00  -3.845348748E+00   0.000000000E+00
   3.310000000E+00   1.142213325E+03   0.000000000E+00  -2.047332723E+04   0.000000000E+00  -3.851314731E+00   0.000000000E+00
   3.320000000E+00   1.142219056E+03   0.000000000E+00  -2.047341057E+04   0.000000000E+00  -3.855937632E+00   0.000000000E+00
   3.330000000E+00   1.142224586E+03   0.000000000E+00  -2.047349098E+04   0.000000000E+00  -3.859237767E+00   0.000000000E+00
   3.340000000E+00   1.142229916E+03   0.000000000E+00  -2.047356848E+04   0.000000000E+00  -3.861235544E+00   0.000000000E+00
   3.350000000E+00   1.142235048E+03   0.000000000E+00  -2.047364311E+04   0.000000000E+00  -3.861951462E+00   0.000000000E+00
   3.360000000E+00   1.142239984E+03   0.000000000E+00  -2.047371487E+04   0.000000000E+00  -3.861406100E+00   0.000000000E+00
   3.370000000E+00   1.142244725E+03   0.000000000E+00  -2.047378380E+04   0.000000000E+00  -3.859620110E+00   0.000000000E+00
   3.380000000E+00   1.142249273E+03   0.000000000E+00  -2.047384992E+04   0.000000000E+00  -3.856614208E+00   0.000000000E+00
   3.390000000E+00   1.142253629E+03   0.000000000E+00  -2.047391326E+04   0.000000000E+00  -3.852409165E+00   0.000000000E+00
   3.400000000E+00   1.142257794E+03   0.000000000E+00  -2.047397383E+04   0.000000000E+00  -3.847025805E+00   0.000000000E+00
   3.410000000E+00   1.142261772E+03   0.000000000E+00  -2.047403167E+04   0.000000000E+00  -3.840484991E+00   0.000000000E+00
   3.420000000E+00   1.142265563E+03   0.000000000E+00  -2.047408680E+04   0.000000000E+00  -3.832807622E+00   0.000000000E+00
   3.430000000E+00   1.142269169E+03   0.000000000E+00  -2.047413925E+04   0.000000000E+00  -3.824014622E+00   0.000000000E+00
   3.440000000E+00   1.142272592E+03   0.000000000E+00  -2.047418904E+04   0.000000000E+00  -3.814126937E+00   0.000000000E+00
   3.450000000E+00   1.142275835E+03   0.000000000E+00  -2.047423620E+04   0.000000000E+00  -3.803165525E+00   0.000000000E+00
   3.460000000E+00   1.142278897E+03   0.000000000E+00  -2.047428077E+04   0.000000000E+00  -3.791151349E+00   0.000000000E+00
   3.470000000E+00   1.142281783E+03   0.000000000E+00  -2.047432276E+04   0.000000000E+00  -3.778105373E+00   0.000000000E+00
   3.480000000E+00   1.142284493E+03   0.000000000E+00  -2.047436221E+04   0.000000000E+00  -3.764048551E+00   0.000000000E+00
   3.490000000E+00   1.142287029E+03   0.000000000E+00  -2.047439914E+04   0.000000000E+00  -3.749001825E+00   0.000000000E+00
   3.500000000E+00   1.142289394E+03   0.000000000E+00  -2.047443359E+04   0.000000000E+00  -3.732986113E+00   0.000000000E+00
   3.510000000E+00   1.142291590E+03   0.000000000E+00  -2.047446558E+04   0.000000000E+00  -3.716022309E+00   0.000000000E+00
   3.520000000E+00   1.142293618E+03   0.000000000E+00  -2.047449515E+04   0.000000000E+00  -3.698131271E+00   0.000000000E+00
   3.530000000E+00   1.142295480E+03   0.000000000E+00  -2.047452232E+04   0.000000000E+00  -3.679333819E+00   0.000000000E+00
   3.540000000E+00   1.142297179E+03   0.000000000E+00  -2.047454712E+04   0.000000000E+00  -3.659650725E+00   0.000000000E+00
