   Time[sec]         u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             alpha[deg]        beta[deg]         phi[deg]          psi[deg]          eo                e1            
   9.300000000E-01   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.662173207E-15   0.000000000E+00   5.896200000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   9.400000000E-01   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.684986347E-15   0.000000000E+00   5.959600000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   9.500000000E-01   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.706604512E-15   0.000000000E+00   6.023000000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   9.600000000E-01   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.727462240E-15   0.000000000E+00   6.086400000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   9.700000000E-01   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.747124994E-15   0.000000000E+00   6.149800000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   9.800000000E-01   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.766027310E-15   0.000000000E+00   6.213200000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   9.900000000E-01   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.783191482E-15   0.000000000E+00   6.276600000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   1.000000000E+00   6.330156347E+02   0.000000000E+00   3.531580681E+01   0.000000000E+00  -7.800138385E-15   0.000000000E+00   6.340000000E+02   0.000000000E+00  -1.500000000E+04   3.193209070E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117680E-01   0.000000000E+00
   1.010000000E+00   6.330156549E+02   0.000000000E+00   3.531459797E+01   0.000000000E+00  -1.462107081E-04   0.000000000E+00   6.403399998E+02   0.000000000E+00  -1.500000000E+04   3.193099892E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996117782E-01   0.000000000E+00
   1.020000000E+00   6.330157263E+02   0.000000000E+00   3.531248362E+01   0.000000000E+00  -2.911476384E-04   0.000000000E+00   6.466799991E+02   0.000000000E+00  -1.500000001E+04   3.192908752E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118087E-01   0.000000000E+00
   1.030000000E+00   6.330158283E+02   0.000000000E+00   3.531068801E+01   0.000000000E+00  -2.885740495E-04   0.000000000E+00   6.530199981E+02   0.000000000E+00  -1.500000003E+04   3.192746218E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118490E-01   0.000000000E+00
   1.040000000E+00   6.330159293E+02   0.000000000E+00   3.530892320E+01   0.000000000E+00  -2.859491892E-04   0.000000000E+00   6.593599972E+02   0.000000000E+00  -1.500000004E+04   3.192586468E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996118890E-01   0.000000000E+00
   1.050000000E+00   6.330160293E+02   0.000000000E+00   3.530718927E+01   0.000000000E+00  -2.832747348E-04   0.000000000E+00   6.656999963E+02   0.000000000E+00  -1.500000006E+04   3.192429509E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119287E-01   0.000000000E+00
   1.060000000E+00   6.330161283E+02   0.000000000E+00   3.530548627E+01   0.000000000E+00  -2.805523523E-04   0.000000000E+00   6.720399955E+02   0.000000000E+00  -1.500000007E+04   3.192275346E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996119680E-01   0.000000000E+00
   1.070000000E+00   6.330162263E+02   0.000000000E+00   3.530381425E+01   0.000000000E+00  -2.777836963E-04   0.000000000E+00   6.783799947E+02   0.000000000E+00  -1.500000008E+04   3.192123984E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996120068E-01   0.000000000E+00
   1.080000000E+00   6.330163233E+02   0.000000000E+00   3.530217325E+01   0.000000000E+00  -2.749704092E-04   0.000000000E+00   6.847199940E+02   0.000000000E+00  -1.500000009E+04   3.191975425E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996120453E-01   0.000000000E+00
   1.090000000E+00   6.330164192E+02   0.000000000E+00   3.530056328E+01   0.000000000E+00  -2.721141214E-04   0.000000000E+00   6.910599933E+02   0.000000000E+00  -1.500000010E+04   3.191829673E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996120834E-01   0.000000000E+00
   1.100000000E+00   6.330165141E+02   0.000000000E+00   3.529898438E+01   0.000000000E+00  -2.692164503E-04   0.000000000E+00   6.973999927E+02   0.000000000E+00  -1.500000011E+04   3.191686728E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996121211E-01   0.000000000E+00
   1.110000000E+00   6.330166080E+02   0.000000000E+00   3.529743654E+01   0.000000000E+00  -2.662790009E-04   0.000000000E+00   7.037399921E+02   0.000000000E+00  -1.500000012E+04   3.191546591E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996121584E-01   0.000000000E+00
   1.120000000E+00   6.330167008E+02   0.000000000E+00   3.529591975E+01   0.000000000E+00  -2.633033645E-04   0.000000000E+00   7.100799916E+02   0.000000000E+00  -1.500000012E+04   3.191409262E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996121953E-01   0.000000000E+00
   1.130000000E+00   6.330167925E+02   0.000000000E+00   3.529443400E+01   0.000000000E+00  -2.602911192E-04   0.000000000E+00   7.164199912E+02   0.000000000E+00  -1.500000013E+04   3.191274739E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996122317E-01   0.000000000E+00
   1.140000000E+00   6.330168832E+02   0.000000000E+00   3.529297928E+01   0.000000000E+00  -2.572438291E-04   0.000000000E+00   7.227599909E+02   0.000000000E+00  -1.500000013E+04   3.191143020E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996122677E-01   0.000000000E+00
   1.150000000E+00   6.330169728E+02   0.000000000E+00   3.529155553E+01   0.000000000E+00  -2.541630442E-04   0.000000000E+00   7.290999908E+02   0.000000000E+00  -1.500000013E+04   3.191014102E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123033E-01   0.000000000E+00
   1.160000000E+00   6.330170614E+02   0.000000000E+00   3.529016272E+01   0.000000000E+00  -2.510503002E-04   0.000000000E+00   7.354399907E+02   0.000000000E+00  -1.500000013E+04   3.190887982E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123385E-01   0.000000000E+00
   1.170000000E+00   6.330171488E+02   0.000000000E+00   3.528880080E+01   0.000000000E+00  -2.479071182E-04   0.000000000E+00   7.417799907E+02   0.000000000E+00  -1.500000012E+04   3.190764653E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123732E-01   0.000000000E+00
   1.180000000E+00   6.330172352E+02   0.000000000E+00   3.528746970E+01   0.000000000E+00  -2.447350044E-04   0.000000000E+00   7.481199908E+02   0.000000000E+00  -1.500000012E+04   3.190644111E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996124075E-01   0.000000000E+00
   1.190000000E+00   6.330173205E+02   0.000000000E+00   3.528616936E+01   0.000000000E+00  -2.415354497E-04   0.000000000E+00   7.544599911E+02   0.000000000E+00  -1.500000011E+04   3.190526349E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996124414E-01   0.000000000E+00
   1.200000000E+00   6.330174047E+02   0.000000000E+00   3.528489968E+01   0.000000000E+00  -2.383099300E-04   0.000000000E+00   7.607999915E+02   0.000000000E+00  -1.500000010E+04   3.190411361E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996124748E-01   0.000000000E+00
   1.210000000E+00   6.330174879E+02   0.000000000E+00   3.528366059E+01   0.000000000E+00  -2.350599052E-04   0.000000000E+00   7.671399920E+02   0.000000000E+00  -1.500000008E+04   3.190299137E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996125077E-01   0.000000000E+00
   1.220000000E+00   6.330175699E+02   0.000000000E+00   3.528245199E+01   0.000000000E+00  -2.317868198E-04   0.000000000E+00   7.734799927E+02   0.000000000E+00  -1.500000007E+04   3.190189670E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996125402E-01   0.000000000E+00
   1.230000000E+00   6.330176509E+02   0.000000000E+00   3.528127376E+01   0.000000000E+00  -2.284921019E-04   0.000000000E+00   7.798199935E+02   0.000000000E+00  -1.500000005E+04   3.190082950E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996125722E-01   0.000000000E+00
   1.240000000E+00   6.330177307E+02   0.000000000E+00   3.528012581E+01   0.000000000E+00  -2.251771636E-04   0.000000000E+00   7.861599945E+02   0.000000000E+00  -1.500000003E+04   3.189978966E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996126038E-01   0.000000000E+00
   1.250000000E+00   6.330178095E+02   0.000000000E+00   3.527900800E+01   0.000000000E+00  -2.218434006E-04   0.000000000E+00   7.924999957E+02   0.000000000E+00  -1.500000000E+04   3.189877708E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996126349E-01   0.000000000E+00
   1.260000000E+00   6.330178872E+02   0.000000000E+00   3.527792021E+01   0.000000000E+00  -2.184921921E-04   0.000000000E+00   7.988399970E+02   0.000000000E+00  -1.499999997E+04   3.189779164E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996126655E-01   0.000000000E+00
   1.270000000E+00   6.330179638E+02   0.000000000E+00   3.527686230E+01   0.000000000E+00  -2.151249002E-04   0.000000000E+00   8.051799984E+02   0.000000000E+00  -1.499999994E+04   3.189683322E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996126957E-01   0.000000000E+00
   1.280000000E+00   6.330180393E+02   0.000000000E+00   3.527583413E+01   0.000000000E+00  -2.117428704E-04   0.000000000E+00   8.115200001E+02   0.000000000E+00  -1.499999991E+04   3.189590168E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996127254E-01   0.000000000E+00
   1.290000000E+00   6.330181137E+02   0.000000000E+00   3.527483555E+01   0.000000000E+00  -2.083474309E-04   0.000000000E+00   8.178600020E+02   0.000000000E+00  -1.499999987E+04   3.189499690E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996127546E-01   0.000000000E+00
   1.300000000E+00   6.330181870E+02   0.000000000E+00   3.527386640E+01   0.000000000E+00  -2.049398929E-04   0.000000000E+00   8.242000040E+02   0.000000000E+00  -1.499999983E+04   3.189411873E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996127834E-01   0.000000000E+00
   1.310000000E+00   6.330182593E+02   0.000000000E+00   3.527292651E+01   0.000000000E+00  -2.015215499E-04   0.000000000E+00   8.305400062E+02   0.000000000E+00  -1.499999979E+04   3.189326702E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996128116E-01   0.000000000E+00
   1.320000000E+00   6.330183304E+02   0.000000000E+00   3.527201571E+01   0.000000000E+00  -1.980936782E-04   0.000000000E+00   8.368800087E+02   0.000000000E+00  -1.499999974E+04   3.189244161E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996128394E-01   0.000000000E+00
   1.330000000E+00   6.330184005E+02   0.000000000E+00   3.527113382E+01   0.000000000E+00  -1.946575362E-04   0.000000000E+00   8.432200113E+02   0.000000000E+00  -1.499999969E+04   3.189164234E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996128667E-01   0.000000000E+00
   1.340000000E+00   6.330184695E+02   0.000000000E+00   3.527028066E+01   0.000000000E+00  -1.912143647E-04   0.000000000E+00   8.495600142E+02   0.000000000E+00  -1.499999964E+04   3.189086905E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996128936E-01   0.000000000E+00
   1.350000000E+00   6.330185374E+02   0.000000000E+00   3.526945604E+01   0.000000000E+00  -1.877653866E-04   0.000000000E+00   8.559000172E+02   0.000000000E+00  -1.499999958E+04   3.189012156E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996129199E-01   0.000000000E+00
   1.360000000E+00   6.330186042E+02   0.000000000E+00   3.526865975E+01   0.000000000E+00  -1.843118066E-04   0.000000000E+00   8.622400205E+02   0.000000000E+00  -1.499999951E+04   3.188939970E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996129458E-01   0.000000000E+00
   1.370000000E+00   6.330186700E+02   0.000000000E+00   3.526789161E+01   0.000000000E+00  -1.808548117E-04   0.000000000E+00   8.685800240E+02   0.000000000E+00  -1.499999945E+04   3.188870328E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996129712E-01   0.000000000E+00
   1.380000000E+00   6.330187347E+02   0.000000000E+00   3.526715139E+01   0.000000000E+00  -1.773955705E-04   0.000000000E+00   8.749200278E+02   0.000000000E+00  -1.499999938E+04   3.188803212E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996129961E-01   0.000000000E+00
   1.390000000E+00   6.330187983E+02   0.000000000E+00   3.526643888E+01   0.000000000E+00  -1.739352334E-04   0.000000000E+00   8.812600318E+02   0.000000000E+00  -1.499999930E+04   3.188738601E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996130206E-01   0.000000000E+00
   1.400000000E+00   6.330188608E+02   0.000000000E+00   3.526575387E+01   0.000000000E+00  -1.704749324E-04   0.000000000E+00   8.876000360E+02   0.000000000E+00  -1.499999923E+04   3.188676477E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996130445E-01   0.000000000E+00
   1.410000000E+00   6.330189223E+02   0.000000000E+00   3.526509613E+01   0.000000000E+00  -1.670157813E-04   0.000000000E+00   8.939400405E+02   0.000000000E+00  -1.499999915E+04   3.188616818E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996130680E-01   0.000000000E+00
   1.420000000E+00   6.330189828E+02   0.000000000E+00   3.526446542E+01   0.000000000E+00  -1.635588753E-04   0.000000000E+00   9.002800452E+02   0.000000000E+00  -1.499999906E+04   3.188559604E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996130910E-01   0.000000000E+00
   1.430000000E+00   6.330190422E+02   0.000000000E+00   3.526386151E+01   0.000000000E+00  -1.601052911E-04   0.000000000E+00   9.066200502E+02   0.000000000E+00  -1.499999897E+04   3.188504814E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996131135E-01   0.000000000E+00
   1.440000000E+00   6.330191006E+02   0.000000000E+00   3.526328417E+01   0.000000000E+00  -1.566560870E-04   0.000000000E+00   9.129600554E+02   0.000000000E+00  -1.499999887E+04   3.188452425E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996131355E-01   0.000000000E+00
   1.450000000E+00   6.330191579E+02   0.000000000E+00   3.526273314E+01   0.000000000E+00  -1.532123024E-04   0.000000000E+00   9.193000609E+02   0.000000000E+00  -1.499999878E+04   3.188402417E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996131571E-01   0.000000000E+00
   1.460000000E+00   6.330192142E+02   0.000000000E+00   3.526220818E+01   0.000000000E+00  -1.497749585E-04   0.000000000E+00   9.256400667E+02   0.000000000E+00  -1.499999867E+04   3.188354766E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996131781E-01   0.000000000E+00
   1.470000000E+00   6.330192695E+02   0.000000000E+00   3.526170903E+01   0.000000000E+00  -1.463450575E-04   0.000000000E+00   9.319800727E+02   0.000000000E+00  -1.499999857E+04   3.188309449E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996131987E-01   0.000000000E+00
   1.480000000E+00   6.330193237E+02   0.000000000E+00   3.526123543E+01   0.000000000E+00  -1.429235831E-04   0.000000000E+00   9.383200790E+02   0.000000000E+00  -1.499999845E+04   3.188266443E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996132188E-01   0.000000000E+00
   1.490000000E+00   6.330193770E+02   0.000000000E+00   3.526078714E+01   0.000000000E+00  -1.395115003E-04   0.000000000E+00   9.446600856E+02   0.000000000E+00  -1.499999834E+04   3.188225724E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996132385E-01   0.000000000E+00
   1.500000000E+00   6.330194292E+02   0.000000000E+00   3.526036386E+01   0.000000000E+00  -1.361097553E-04   0.000000000E+00   9.510000925E+02   0.000000000E+00  -1.499999822E+04   3.188187269E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996132576E-01   0.000000000E+00
   1.510000000E+00   6.330194804E+02   0.000000000E+00   3.525996535E+01   0.000000000E+00  -1.327192757E-04   0.000000000E+00   9.573400997E+02   0.000000000E+00  -1.499999809E+04   3.188151053E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996132763E-01   0.000000000E+00
   1.520000000E+00   6.330195307E+02   0.000000000E+00   3.525959132E+01   0.000000000E+00  -1.293409706E-04   0.000000000E+00   9.636801072E+02   0.000000000E+00  -1.499999796E+04   3.188117051E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996132945E-01   0.000000000E+00
   1.530000000E+00   6.330195800E+02   0.000000000E+00   3.525924150E+01   0.000000000E+00  -1.259757299E-04   0.000000000E+00   9.700201149E+02   0.000000000E+00  -1.499999783E+04   3.188085239E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996133123E-01   0.000000000E+00
   1.540000000E+00   6.330196282E+02   0.000000000E+00   3.525891561E+01   0.000000000E+00  -1.226244255E-04   0.000000000E+00   9.763601230E+02   0.000000000E+00  -1.499999769E+04   3.188055590E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996133296E-01   0.000000000E+00
   1.550000000E+00   6.330196756E+02   0.000000000E+00   3.525861336E+01   0.000000000E+00  -1.192879101E-04   0.000000000E+00   9.827001313E+02   0.000000000E+00  -1.499999755E+04   3.188028080E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996133464E-01   0.000000000E+00
